year_latest,agency_ori_9,agency_ori_7,ori_group,larger_city
2016,FL0131100,FL01311,3,False
2016,FL0131200,FL01312,5,False
2016,FL0131300,FL01313,6,False
2016,FL0131400,FL01314,6,False
2016,FL0131500,FL01315,6,False
2016,FL0131600,FL01316,5,False
2016,FL0131700,FL01317,6,False
2016,FL0131800,FL01318,3,False
2016,FL0131900,FL01319,5,False
2016,FL0132000,FL01320,6,False
2016,FL0132100,FL01321,6,False
2016,FL0132200,FL01322,6,False
2016,FL0132400,FL01324,7,False
2016,FL0132500,FL01325,7,False
2016,FL0132700,FL01327,7,False
2016,FL0132900,FL01329,5,False
2016,FL0133000,FL01330,9D,False
2016,FL0133100,FL01331,7,False
2016,FL0133700,FL01337,9D,False
2016,FL0133800,FL01338,9D,False
2016,FL0133900,FL01339,7,False
2016,FL0134000,FL01340,9D,False
2016,FL0134300,FL01343,5,False
2016,FL0134700,,9E,False
2016,FL0135000,FL01350,9D,False
2016,FL0135100,FL01351,5,False
2016,FL0136700,FL01367,4,False
2016,FL0137000,FL01370,9D,False
2016,FL0138000,,9D,False
2016,FL0138100,FL01381,9D,False
2016,FL0139000,FL01390,9D,False
2016,FL0139100,FL01391,4,False
2016,FL0139200,FL01392,5,False
2016,FL0139300,FL01393,4,False
2016,FL0139400,FL01394,7,False
2016,FL0139500,FL01395,5,False
2016,FL0139600,FL01396,7,False
2016,FL0139700,FL01397,2,True
2016,FL013DB00,FL013DB,9D,False
2016,FL013DL00,FL013DL,9D,False
2016,FL013GM00,FL013GM,9D,False
2016,FL013HP00,FL013HP,9D,False
2016,FL013MP00,FL013MP,9D,False
2016,FL0140000,FL01400,8B,False
2016,FL0140100,FL01401,6,False
2016,FL0140200,,8E,False
2016,FL0144000,FL01440,8D,False
2016,FL0145000,FL01450,8D,False
2016,FL0148000,FL01480,8D,False
2016,FL0149000,FL01490,8D,False
2016,FL014DB00,FL014DB,8D,False
2016,FL014DL00,FL014DL,8D,False
2016,FL014GM00,FL014GM,8D,False
2016,FL014HP00,FL014HP,8D,False
2016,FL014MP00,FL014MP,8D,False
2016,FL0150000,FL01500,8C,False
2016,FL0150100,FL01501,7,False
2016,FL0150200,FL01502,7,False
2016,FL0150300,,8E,False
2016,FL0154000,FL01540,8D,False
2016,FL0155000,FL01550,8D,False
2016,FL0158000,FL01580,8D,False
2016,FL0159000,FL01590,8D,False
2016,FL015DB00,FL015DB,8D,False
2016,FL015DL00,FL015DL,8D,False
2016,FL015GM00,FL015GM,8D,False
2016,FL015HP00,FL015HP,8D,False
2016,FL015MP00,FL015MP,8D,False
2016,FL0160000,FL01600,9D,False
2016,FL0160100,FL01601,5,False
2016,FL0160200,FL01602,1B,True
2016,FL0160300,FL01603,5,False
2016,FL0160400,FL01604,6,False
2016,FL0160500,FL01605,9D,False
2016,FL0160600,FL01606,7,False
2016,FL0160700,FL01607,7,False
2016,FL0161100,FL01611,9D,False
2016,FL0162500,FL01625,7,False
2016,FL0162900,,9E,False
2016,FL0164000,FL01640,9D,False
2016,FL0165000,FL01650,9D,False
2016,FL0167000,FL01670,9D,False
2016,FL0168000,FL01680,9D,False
2016,FL0169000,FL01690,9D,False
2016,FL016DB00,FL016DB,9D,False
2016,FL016DL00,FL016DL,9D,False
2016,FL016GM00,FL016GM,9D,False
2016,FL016HP00,FL016HP,9D,False
2016,FL016MP00,FL016MP,9D,False
2016,FL0170000,FL01700,9A,False
2016,FL0170100,FL01701,3,False
2016,FL0170200,FL01702,7,False
2016,FL0170300,FL01703,9D,False
2016,FL0170400,FL01704,7,False
2016,FL0171000,,9E,False
2016,FL0174000,FL01740,9D,False
2016,FL0175000,FL01750,9D,False
2016,FL0177000,FL01770,9D,False
2016,FL0178000,FL01780,9D,False
2016,FL0179000,FL01790,9D,False
2016,FL0179100,FL01791,7,False
2016,FL017DB00,FL017DB,9D,False
2016,FL017DL00,FL017DL,9D,False
2016,FL017GM00,FL017GM,9D,False
2016,FL017HP00,FL017HP,9D,False
2016,FL017MP00,FL017MP,9D,False
2016,FL0180000,FL01800,9B,False
2016,FL0180100,FL01801,6,False
2016,FL0180200,FL01802,6,False
2016,FL0180500,,9E,False
2016,FL0184000,FL01840,9D,False
2016,FL0185000,,9D,False
2016,FL0188000,FL01880,9D,False
2016,FL0189000,FL01890,9D,False
2016,FL018DB00,FL018DB,9D,False
2016,FL018DL00,FL018DL,9D,False
2016,FL018GM00,FL018GM,9D,False
2016,FL018HP00,FL018HP,9D,False
2016,FL018MP00,FL018MP,9D,False
2016,FL0190000,FL01900,8D,False
2016,FL0190100,FL01901,7,False
2016,FL0190200,FL01902,6,False
2016,FL0190400,FL01904,8E,False
2016,FL0194000,FL01940,8D,False
2016,FL0195000,FL01950,8D,False
2016,FL0198000,FL01980,8D,False
2016,FL0199000,FL01990,8D,False
2016,FL019DB00,FL019DB,8D,False
2016,FL019DL00,FL019DL,8D,False
2016,FL019GM00,FL019GM,8D,False
2016,FL019HP00,FL019HP,8D,False
2016,FL019MP00,FL019MP,8D,False
2016,FL0200000,FL02000,9B,False
2016,FL0200100,FL02001,6,False
2016,FL0200200,FL02002,6,False
2016,FL0200300,FL02003,7,False
2016,FL0200400,FL02004,7,False
2016,FL0200500,FL02005,6,False
2016,FL0200600,FL02006,7,False
2016,FL0200800,,9E,False
2016,FL0204000,FL02040,9D,False
2016,FL0205000,FL02050,9D,False
2016,FL0208000,FL02080,9D,False
2016,FL0209000,FL02090,9D,False
2016,FL020DB00,FL020DB,9D,False
2016,FL020DL00,FL020DL,9D,False
2016,FL020GM00,FL020GM,9D,False
2016,FL020HP00,FL020HP,9D,False
2016,FL020MP00,FL020MP,9D,False
2016,FL0210000,FL02100,9C,False
2016,FL0210200,FL02102,7,False
2016,FL0210700,FL02107,9E,False
2016,FL0214000,FL02140,9D,False
2016,FL0215000,FL02150,9D,False
2016,FL0218000,FL02180,9D,False
2016,FL0219000,FL02190,9D,False
2016,FL021DB00,FL021DB,9D,False
2016,FL021DL00,FL021DL,9D,False
2016,FL021GM00,FL021GM,9D,False
2016,FL021HP00,FL021HP,9D,False
2016,FL021MP00,FL021MP,9D,False
2016,FL0220000,FL02200,8C,False
2016,FL0220100,FL02201,7,False
2016,FL0220200,,8E,False
2016,FL0224000,FL02240,8D,False
2016,FL0225000,FL02250,8D,False
2016,FL0228000,FL02280,8D,False
2016,FL0229000,FL02290,8D,False
2016,FL022DB00,FL022DB,8D,False
2016,FL022DL00,FL022DL,8D,False
2016,FL022GM00,FL022GM,8D,False
2016,FL022HP00,FL022HP,8D,False
2016,FL022MP00,FL022MP,8D,False
2016,FL0230000,FL02300,9C,False
2016,FL0230100,FL02301,6,False
2016,FL0230200,FL02302,7,False
2016,FL0230300,,9E,False
2016,FL0234000,FL02340,9D,False
2016,FL0235000,FL02350,9D,False
2016,FL0238000,FL02380,9D,False
2016,FL0239000,FL02390,9D,False
2016,FL023DB00,FL023DB,9D,False
2016,FL023DL00,FL023DL,9D,False
2016,FL023GM00,FL023GM,9D,False
2016,FL023HP00,FL023HP,9D,False
2016,FL023MP00,FL023MP,9D,False
2016,FL0240000,FL02400,8D,False
2016,FL0240100,FL02401,6,False
2016,FL0240200,FL02402,7,False
2016,FL0240300,FL02403,7,False
2016,FL0240400,FL02404,8D,False
2016,FL0241300,FL02413,8E,False
2016,FL0244000,FL02440,8D,False
2016,FL0245000,FL02450,8D,False
2016,FL0248000,FL02480,8D,False
2016,FL0249000,FL02490,8D,False
2016,FL024DB00,FL024DB,8D,False
2016,FL024DL00,FL024DL,8D,False
2016,FL024GM00,FL024GM,8D,False
2016,FL024HP00,FL024HP,8D,False
2016,FL024MP00,FL024MP,8D,False
2016,FL0250000,FL02500,8C,False
2016,FL0250100,FL02501,6,False
2016,FL0250200,FL02502,6,False
2016,FL0250300,FL02503,7,False
2016,FL0250400,,8E,False
2016,FL0254000,FL02540,8D,False
2016,FL0255000,FL02550,8D,False
2016,FL0258000,FL02580,8D,False
2016,FL0259000,FL02590,8D,False
2016,FL025DB00,FL025DB,8D,False
2016,FL025DL00,FL025DL,8D,False
2016,FL025GM00,FL025GM,8D,False
2016,FL025HP00,FL025HP,8D,False
2016,FL025MP00,FL025MP,8D,False
2016,FL0260000,FL02600,8B,False
2016,FL0260100,FL02601,6,False
2016,FL0260300,FL02603,7,False
2016,FL0260500,,8E,False
2016,FL0264000,FL02640,8D,False
2016,FL0265000,FL02650,8D,False
2016,FL0268000,FL02680,8D,False
2016,FL0269000,FL02690,8D,False
2016,FL026DB00,FL026DB,8D,False
2016,FL026DL00,FL026DL,8D,False
2016,FL026GM00,FL026GM,8D,False
2016,FL026HP00,FL026HP,8D,False
2016,FL026MP00,FL026MP,8D,False
2016,FL0270000,FL02700,9A,False
2016,FL0270100,FL02701,6,False
2016,FL0270500,,9E,False
2016,FL0274000,FL02740,9D,False
2016,FL0275000,FL02750,9D,False
2016,FL0278000,FL02780,9D,False
2016,FL0279000,FL02790,9D,False
2016,FL027DB00,FL027DB,9D,False
2016,FL027DL00,FL027DL,9D,False
2016,FL027GM00,FL027GM,9D,False
2016,FL027HP00,FL027HP,9D,False
2016,FL027MP00,FL027MP,9D,False
2016,FL0280000,FL02800,9B,False
2016,FL0280100,FL02801,5,False
2016,FL0280200,FL02802,7,False
2016,FL0280300,FL02803,5,False
2016,FL0280400,FL02804,7,False
2016,FL0280500,FL02805,9D,False
2016,FL0280600,,9E,False
2016,FL0284000,FL02840,9D,False
2016,FL0285000,FL02850,9D,False
2016,FL0288000,FL02880,9D,False
2016,FL0289000,FL02890,9D,False
2016,FL028DB00,FL028DB,9D,False
2016,FL028DL00,FL028DL,9D,False
2016,FL028GM00,FL028GM,9D,False
2016,FL028HP00,FL028HP,9D,False
2016,FL028MP00,FL028MP,9D,False
2016,FL0290000,FL02900,9A,False
2016,FL0290100,FL02901,4,False
2016,FL0290200,FL02902,1C,True
2016,FL0290300,FL02903,4,False
2016,FL0290500,FL02905,9D,False
2016,FL0290600,FL02906,7,False
2016,FL0290700,FL02907,7,False
2016,FL0291800,,9E,False
2016,FL0294000,FL02940,9D,False
2016,FL0295000,FL02950,9D,False
2016,FL0297000,FL02970,9D,False
2016,FL0298000,FL02980,9D,False
2016,FL0299000,FL02990,9D,False
2016,FL029DB00,FL029DB,9D,False
2016,FL029DL00,FL029DL,9D,False
2016,FL029GM00,FL029GM,9D,False
2016,FL029HP00,FL029HP,9D,False
2016,FL029MP00,FL029MP,9D,False
2016,FL029UT00,FL029UT,7,False
2016,FL0300000,FL03000,8C,False
2016,FL0300100,FL03001,6,False
2016,FL0300200,,8E,False
2016,FL0304000,FL03040,8D,False
2016,FL0305000,FL03050,8D,False
2016,FL0308000,FL03080,8D,False
2016,FL0309000,FL03090,8D,False
2016,FL030DB00,FL030DB,8D,False
2016,FL030DL00,FL030DL,8D,False
2016,FL030GM00,FL030GM,8D,False
2016,FL030HP00,FL030HP,8D,False
2016,FL030MP00,FL030MP,8D,False
2016,FL0310000,FL03100,9B,False
2016,FL0310100,FL03101,6,False
2016,FL0310200,FL03102,5,False
2016,FL0310300,FL03103,5,False
2016,FL0310400,FL03104,6,False
2016,FL0310600,,9E,False
2016,FL0314000,FL03140,9D,False
2016,FL0315000,FL03150,9D,False
2016,FL0318000,FL03180,9D,False
2016,FL0319000,FL03190,9D,False
2016,FL031DB00,FL031DB,9D,False
2016,FL031DL00,FL031DL,9D,False
2016,FL031GM00,FL031GM,9D,False
2016,FL031HP00,FL031HP,9D,False
2016,FL031MP00,FL031MP,9D,False
2016,FL0320000,FL03200,8B,False
2016,FL0320100,FL03201,6,False
2016,FL0320200,FL03202,7,False
2016,FL0320300,FL03203,7,False
2016,FL0320400,FL03204,7,False
2016,FL0320500,FL03205,7,False
2016,FL0320600,FL03206,7,False
2016,FL0320700,FL03207,7,False
2016,FL0320800,FL03208,8E,False
2016,FL0324000,FL03240,8D,False
2016,FL0325000,FL03250,8D,False
2016,FL0328000,FL03280,8D,False
2016,FL0329000,FL03290,8D,False
2016,FL032DB00,FL032DB,8D,False
2016,FL032DL00,FL032DL,8D,False
2016,FL032GM00,FL032GM,8D,False
2016,FL032HP00,FL032HP,8D,False
2016,FL032MP00,FL032MP,8D,False
2016,FL0330000,FL03300,9C,False
2016,FL0330100,FL03301,7,False
2016,FL0330200,FL03302,9E,False
2016,FL0334000,FL03340,9D,False
2016,FL0335000,FL03350,9D,False
2016,FL0338000,FL03380,9D,False
2016,FL0339000,FL03390,9D,False
2016,FL033DB00,FL033DB,9D,False
2016,FL033DL00,FL033DL,9D,False
2016,FL033GM00,FL033GM,9D,False
2016,FL033HP00,FL033HP,9D,False
2016,FL033MP00,FL033MP,9D,False
2016,FL0340000,FL03400,8D,False
2016,FL0340100,FL03401,7,False
2016,FL0340300,FL03403,8E,False
2016,FL0344000,FL03440,8D,False
2016,FL0345000,FL03450,8D,False
2016,FL0348000,FL03480,8D,False
2016,FL0349000,FL03490,8D,False
2016,FL034DB00,FL034DB,8D,False
2016,FL034DL00,FL034DL,8D,False
2016,FL034GM00,FL034GM,8D,False
2016,FL034HP00,FL034HP,8D,False
2016,FL034MP00,FL034MP,8D,False
2016,FL0350000,FL03500,9A,False
2016,FL0350100,FL03501,5,False
2016,FL0350200,FL03502,5,False
2016,FL0350300,FL03503,4,False
2016,FL0350400,FL03504,6,False
2016,FL0350500,FL03505,5,False
2016,FL0350600,FL03506,7,False
2016,FL0350700,FL03507,6,False
2016,FL0350800,FL03508,5,False
2016,FL0350900,FL03509,7,False
2016,FL0351000,FL03510,5,False
2016,FL0351100,FL03511,5,False
2016,FL0351200,FL03512,6,False
2016,FL0351300,FL03513,5,False
2016,FL0351400,FL03514,7,False
2016,FL0351700,FL03517,9E,False
2016,FL0354000,FL03540,9D,False
2016,FL0355000,FL03550,9D,False
2016,FL0358000,FL03580,9D,False
2016,FL0359000,FL03590,9D,False
2016,FL035DB00,FL035DB,9D,False
2016,FL035DL00,FL035DL,9D,False
2016,FL035GM00,FL035GM,9D,False
2016,FL035HP00,FL035HP,9D,False
2016,FL035MP00,FL035MP,9D,False
2016,FL0360000,FL03600,9A,False
2016,FL0360100,FL03601,3,False
2016,FL0360200,FL03602,2,True
2016,FL0360300,FL03603,6,False
2016,FL0360400,FL03604,9D,False
2016,FL0360500,FL03605,9D,False
2016,FL0360700,FL03607,7,False
2016,FL0361300,FL03613,7,False
2016,FL0361400,,9E,False
2016,FL0364000,FL03640,9D,False
2016,FL0365000,FL03650,9D,False
2016,FL0367000,FL03670,9D,False
2016,FL0368000,FL03680,9D,False
2016,FL0369000,FL03690,9D,False
2016,FL036DB00,FL036DB,9D,False
2016,FL036DL00,FL036DL,9D,False
2016,FL036GM00,FL036GM,9D,False
2016,FL036HP00,FL036HP,9D,False
2016,FL036MP00,FL036MP,9D,False
2016,FL0370000,FL03700,9B,False
2016,FL0370100,FL03701,7,False
2016,FL0370200,FL03702,7,False
2016,FL0370300,FL03703,2,True
2016,FL0370400,FL03704,9D,False
2016,FL0370500,FL03705,9D,False
2016,FL0370600,FL03706,7,False
2016,FL0370700,FL03707,7,False
2016,FL0370800,FL03708,9D,False
2016,FL0370900,FL03709,7,False
2016,FL0371000,FL03710,9D,False
2016,FL0371100,FL03711,9D,False
2016,FL0371200,FL03712,9D,False
2016,FL0371300,FL03713,9D,False
2016,FL0371400,FL03714,9D,False
2016,FL0371500,FL03715,9D,False
2016,FL0371600,FL03716,9D,False
2016,FL0371700,FL03717,9D,False
2016,FL0372200,FL03722,7,False
2016,FL0372900,,9E,False
2016,FL0375000,FL03750,9D,False
2016,FL0379000,FL03790,9D,False
2016,FL0379100,FL03791,9D,False
2016,FL037DB00,FL037DB,9D,False
2016,FL037DL00,FL037DL,9D,False
2016,FL037GM00,FL037GM,9D,False
2016,FL037HP00,FL037HP,9D,False
2016,FL037MP00,FL037MP,9D,False
2016,FL0380000,FL03800,8B,False
2016,FL0380100,FL03801,7,False
2016,FL0380200,FL03802,7,False
2016,FL0380300,FL03803,7,False
2016,FL0380400,FL03804,6,False
2016,FL0380600,,8E,False
2016,FL0384000,FL03840,8D,False
2016,FL0385000,FL03850,8D,False
2016,FL0388000,FL03880,8D,False
2016,FL0389000,FL03890,8D,False
2016,FL038DB00,FL038DB,8D,False
2016,FL038DL00,FL038DL,8D,False
2016,FL038GM00,FL038GM,8D,False
2016,FL038HP00,FL038HP,8D,False
2016,FL038MP00,FL038MP,8D,False
2016,FL0390000,FL03900,8D,False
2016,FL0390100,,8E,False
2016,FL0394000,FL03940,8D,False
2016,FL0395000,FL03950,8D,False
2016,FL0398000,FL03980,8D,False
2016,FL0399000,FL03990,8D,False
2016,FL039DB00,FL039DB,8D,False
2016,FL039DL00,FL039DL,8D,False
2016,FL039GM00,FL039GM,8D,False
2016,FL039HP00,FL039HP,8D,False
2016,FL039MP00,FL039MP,8D,False
2016,FL0400000,FL04000,8C,False
2016,FL0400100,FL04001,6,False
2016,FL0400200,FL04002,7,False
2016,FL0400300,FL04003,7,False
2016,FL0400600,FL04006,8E,False
2016,FL0404000,FL04040,8D,False
2016,FL0405000,FL04050,8D,False
2016,FL0408000,FL04080,8D,False
2016,FL0409000,FL04090,8D,False
2016,FL040DB00,FL040DB,8D,False
2016,FL040DL00,FL040DL,8D,False
2016,FL040GM00,FL040GM,8D,False
2016,FL040HP00,FL040HP,8D,False
2016,FL040MP00,FL040MP,8D,False
2016,FL0410000,FL04100,9A,False
2016,FL0410100,FL04101,7,False
2016,FL0410200,FL04102,3,False
2016,FL0410300,FL04103,7,False
2016,FL0410400,FL04104,6,False
2016,FL0410500,FL04105,6,False
2016,FL0410600,FL04106,5,False
2016,FL0410900,,9D,False
2016,FL0414000,FL04140,9D,False
2016,FL0415000,FL04150,9D,False
2016,FL0418000,FL04180,9D,False
2016,FL0419000,FL04190,9D,False
2016,FL041DB00,FL041DB,9D,False
2016,FL041DL00,FL041DL,9D,False
2016,FL041GM00,FL041GM,9D,False
2016,FL041HP00,FL041HP,9D,False
2016,FL041MP00,FL041MP,9D,False
2016,FL0420000,FL04200,9A,False
2016,FL0420100,FL04201,3,False
2016,FL0420200,FL04202,6,False
2016,FL0420300,FL04203,7,False
2016,FL0420400,FL04204,9D,False
2016,FL0420900,FL04209,9E,False
2016,FL0424000,FL04240,9D,False
2016,FL0425000,FL04250,9D,False
2016,FL0428000,FL04280,9D,False
2016,FL0429000,FL04290,9D,False
2016,FL042DB00,FL042DB,9D,False
2016,FL042DL00,FL042DL,9D,False
2016,FL042GM00,FL042GM,9D,False
2016,FL042HP00,FL042HP,9D,False
2016,FL042MP00,FL042MP,9D,False
2016,FL0430000,FL04300,9A,False
2016,FL0430100,FL04301,5,False
2016,FL0430200,FL04302,7,False
2016,FL0430300,FL04303,7,False
2016,FL0430600,FL04306,9E,False
2016,FL0434000,FL04340,9D,False
2016,FL0435000,FL04350,9D,False
2016,FL0438000,FL04380,9D,False
2016,FL0439000,FL04390,9D,False
2016,FL043DB00,FL043DB,9D,False
2016,FL043DL00,FL043DL,9D,False
2016,FL043GM00,FL043GM,9D,False
2016,FL043HP00,FL043HP,9D,False
2016,FL043MP00,FL043MP,9D,False
2016,FL0440000,FL04400,8B,False
2016,FL0440100,FL04401,4,False
2016,FL0440200,FL04402,7,False
2016,FL0440300,FL04403,7,False
2016,FL0440400,FL04404,7,False
2016,FL0440500,FL04405,8D,False
2016,FL0440700,,8E,False
2016,FL0444000,FL04440,8D,False
2016,FL0445000,FL04450,8D,False
2016,FL0448000,FL04480,8D,False
2016,FL0449000,FL04490,8D,False
2016,FL0449100,FL04491,8D,False
2016,FL044DB00,FL044DB,8D,False
2016,FL044DL00,FL044DL,8D,False
2016,FL044GM00,FL044GM,8D,False
2016,FL044HP00,FL044HP,8D,False
2016,FL044MP00,FL044MP,8D,False
2016,FL0450000,FL04500,9B,False
2016,FL0450100,FL04501,5,False
2016,FL0450200,FL04502,7,False
2016,FL0450300,FL04503,6,False
2016,FL0451100,,9E,False
2016,FL0454000,FL04540,9D,False
2016,FL0455000,FL04550,9D,False
2016,FL0458000,FL04580,9D,False
2016,FL0459000,FL04590,9D,False
2016,FL045DB00,FL045DB,9D,False
2016,FL045DL00,FL045DL,9D,False
2016,FL045GM00,FL045GM,9D,False
2016,FL045HP00,FL045HP,9D,False
2016,FL045MP00,FL045MP,9D,False
2016,FL0460000,FL04600,9A,False
2016,FL0460100,FL04601,5,False
2016,FL0460200,FL04602,5,False
2016,FL0460300,FL04603,5,False
2016,FL0460400,FL04604,6,False
2016,FL0460500,FL04605,7,False
2016,FL0460600,FL04606,7,False
2016,FL0460700,FL04607,7,False
2016,FL0460800,FL04608,7,False
2016,FL0460900,FL04609,6,False
2016,FL0461000,FL04610,9D,False
2016,FL0461200,,9E,False
2016,FL0464000,FL04640,9D,False
2016,FL0465000,FL04650,9D,False
2016,FL0468000,FL04680,9D,False
2016,FL0469000,FL04690,9D,False
2016,FL046DB00,FL046DB,9D,False
2016,FL046DL00,FL046DL,9D,False
2016,FL046GM00,FL046GM,9D,False
2016,FL046HP00,FL046HP,9D,False
2016,FL046MP00,FL046MP,9D,False
2016,FL0470000,FL04700,8B,False
2016,FL0470100,FL04701,6,False
2016,FL0470400,FL04704,8E,False
2016,FL0474000,FL04740,8D,False
2016,FL0475000,FL04750,8D,False
2016,FL0478000,FL04780,8D,False
2016,FL0479000,FL04790,8D,False
2016,FL047DB00,FL047DB,8D,False
2016,FL047DL00,FL047DL,8D,False
2016,FL047GM00,FL047GM,8D,False
2016,FL047HP00,FL047HP,8D,False
2016,FL047MP00,FL047MP,8D,False
2016,FL0480000,FL04800,9A,False
2016,FL0480100,FL04801,4,False
2016,FL0480200,FL04802,5,False
2016,FL0480300,FL04803,4,False
2016,FL0480400,FL04804,1C,True
2016,FL0480500,FL04805,4,False
2016,FL0480600,FL04806,4,False
2016,FL0480700,FL04807,7,False
2016,FL0480800,FL04808,6,False
2016,FL0480900,FL04809,6,False
2016,FL0481000,FL04810,6,False
2016,FL0481100,FL04811,9D,False
2016,FL0481200,FL04812,9D,False
2016,FL0481300,FL04813,9D,False
2016,FL0481400,FL04814,7,False
2016,FL0482900,,9E,False
2016,FL0484000,FL04840,9D,False
2016,FL0485000,FL04850,9D,False
2016,FL0487000,FL04870,9D,False
2016,FL0488000,FL04880,9D,False
2016,FL0489000,FL04890,9D,False
2016,FL0489100,FL04891,9D,False
2016,FL0489300,FL04893,6,False
2016,FL048DB00,FL048DB,9D,False
2016,FL048DL00,FL048DL,9D,False
2016,FL048GM00,FL048GM,9D,False
2016,FL048HP00,FL048HP,9D,False
2016,FL048MP00,FL048MP,9D,False
2016,FL0490000,FL04900,9A,False
2016,FL0490100,FL04901,4,False
2016,FL0490200,FL04902,3,False
2016,FL0490500,,9E,False
2016,FL0494000,FL04940,9D,False
2016,FL0495000,FL04950,9D,False
2016,FL0498000,FL04980,9D,False
2016,FL0499000,FL04990,9D,False
2016,FL049DB00,FL049DB,9D,False
2016,FL049DL00,FL049DL,9D,False
2016,FL049GM00,FL049GM,9D,False
2016,FL049HP00,FL049HP,9D,False
2016,FL049MP00,FL049MP,9D,False
2016,FL0500000,FL05000,9A,False
2016,FL0500100,FL05001,5,False
2016,FL0500200,FL05002,3,False
2016,FL0500300,FL05003,3,False
2016,FL0500400,FL05004,3,False
2016,FL0500500,FL05005,4,False
2016,FL0500600,FL05006,6,False
2016,FL0500700,FL05007,4,False
2016,FL0500800,FL05008,2,True
2016,FL0500900,FL05009,7,False
2016,FL0501000,FL05010,7,False
2016,FL0501100,FL05011,7,False
2016,FL0501200,FL05012,4,False
2016,FL0501300,FL05013,7,False
2016,FL0501500,FL05015,6,False
2016,FL0501600,FL05016,6,False
2016,FL0501700,FL05017,3,False
2016,FL0501800,FL05018,7,False
2016,FL0501900,FL05019,6,False
2016,FL0502000,FL05020,5,False
2016,FL0502100,FL05021,7,False
2016,FL0502200,FL05022,7,False
2016,FL0502300,FL05023,5,False
2016,FL0502400,FL05024,7,False
2016,FL0502500,FL05025,6,False
2016,FL0502600,FL05026,3,False
2016,FL0502700,FL05027,5,False
2016,FL0502800,FL05028,4,False
2016,FL0502900,FL05029,6,False
2016,FL0503000,FL05030,7,False
2016,FL0503100,FL05031,6,False
2016,FL0503200,FL05032,7,False
2016,FL0503300,FL05033,7,False
2016,FL0503500,FL05035,9D,False
1999,FL0503600,,7,False
2016,FL0503700,FL05037,7,False
2016,FL0503800,FL05038,6,False
1999,FL0503900,,7,False
2016,FL0504000,FL05040,9D,False
2016,FL0504100,FL05041,9D,False
2016,FL0504200,FL05042,9D,False
2016,FL0505000,FL05050,6,False
2016,FL0505100,FL05051,9D,False
2016,FL0505600,,9E,False
2016,FL0506000,FL05060,9D,False
2016,FL0507000,FL05070,9D,False
2016,FL0508000,FL05080,9D,False
2016,FL0509000,FL05090,9D,False
2016,FL0509100,FL05091,9D,False
2016,FL0509200,FL05092,9D,False
2016,FL0509500,FL05095,3,False
2016,FL050DB00,FL050DB,9D,False
2016,FL050DL00,FL050DL,9D,False
2016,FL050GM00,FL050GM,9D,False
2016,FL050HP00,FL050HP,9D,False
2016,FL050MP00,FL050MP,9D,False
2016,FL0510000,FL05100,9A,False
2016,FL0510100,FL05101,6,False
2016,FL0510200,FL05102,5,False
2016,FL0510300,FL05103,5,False
2016,FL0510400,FL05104,6,False
2016,FL0510500,FL05105,7,False
2016,FL0510600,FL05106,7,False
2016,FL0510700,,9E,False
2016,FL0514000,FL05140,9D,False
2016,FL0515000,FL05150,9D,False
2016,FL0518000,FL05180,9D,False
2016,FL0519000,FL05190,9D,False
2016,FL051DB00,FL051DB,9D,False
2016,FL051DL00,FL051DL,9D,False
2016,FL051GM00,FL051GM,9D,False
2016,FL051HP00,FL051HP,9D,False
2016,FL051MP00,FL051MP,9D,False
2016,FL0520000,FL05200,9A,False
2016,FL0520100,FL05201,6,False
2016,FL0520200,FL05202,7,False
2016,FL0520300,FL05203,2,True
2016,FL0520400,FL05204,4,False
2016,FL0520500,FL05205,5,False
2016,FL0520600,FL05206,6,False
2016,FL0520700,FL05207,6,False
2016,FL0520800,FL05208,3,False
2016,FL0520900,FL05209,6,False
2016,FL0520S00,FL0520S,7,False
2016,FL0521000,FL05210,5,False
2016,FL0521100,FL05211,3,False
2016,FL0521200,FL05212,7,False
2016,FL0521300,FL05213,5,False
2016,FL0521400,FL05214,1C,True
2016,FL0521500,FL05215,6,False
2016,FL0521600,FL05216,6,False
2016,FL0521700,FL05217,6,False
2016,FL0521800,FL05218,5,False
2016,FL0521900,FL05219,6,False
2016,FL0522000,FL05220,7,False
2016,FL0522100,FL05221,9D,False
2016,FL0522200,,9E,False
2016,FL0522500,FL05225,7,False
2016,FL0522600,FL05226,7,False
2016,FL0522700,FL05227,7,False
2016,FL0522800,FL05228,7,False
2016,FL0522900,FL05229,7,False
2016,FL0523000,FL05230,9D,False
2016,FL0524000,FL05240,9D,False
2016,FL0525000,FL05250,9D,False
2016,FL0528000,FL05280,9D,False
2016,FL0529000,FL05290,9D,False
2016,FL0529900,FL05299,5,False
2016,FL052DB00,FL052DB,9D,False
2016,FL052DL00,FL052DL,9D,False
2016,FL052GM00,FL052GM,9D,False
2016,FL052HP00,FL052HP,9D,False
2016,FL052MP00,FL052MP,9D,False
2016,FL0530000,FL05300,9A,False
2016,FL0530100,FL05301,5,False
2016,FL0530200,FL05302,5,False
2016,FL0530300,FL05303,6,False
2016,FL0530400,FL05304,6,False
2016,FL0530500,FL05305,6,False
2016,FL0530600,,7,False
2016,FL0530700,FL05307,6,False
2016,FL0530800,FL05308,6,False
2016,FL0530900,FL05309,5,False
2016,FL0531000,FL05310,6,False
2016,FL0531100,FL05311,7,False
2016,FL0531200,FL05312,2,True
2016,FL0531300,FL05313,5,False
