agency_ori_7,nonzero_years,offense,consistent,ori_group,larger_city
NY05051,0.0,assault_gun,False,7,False
NY05077,0.0,assault_gun,False,7,False
NY05100,2.0,assault_gun,False,9D,False
NY05101,34.0,assault_gun,True,9A,False
NY05102,0.0,assault_gun,False,2,True
NY05103,0.0,assault_gun,False,5,False
NY05104,0.0,assault_gun,False,7,False
NY05105,0.0,assault_gun,False,6,False
NY05106,0.0,assault_gun,False,1C,True
NY05107,0.0,assault_gun,False,2,True
NY05108,0.0,assault_gun,False,1C,True
NY05109,0.0,assault_gun,False,4,False
NY05110,0.0,assault_gun,False,5,False
NY05111,0.0,assault_gun,False,6,False
NY05120,8.0,assault_gun,False,6,False
NY05124,0.0,assault_gun,False,7,False
NY05125,2.0,assault_gun,False,6,False
NY05126,9.0,assault_gun,False,6,False
NY05127,1.0,assault_gun,False,7,False
NY05130,0.0,assault_gun,False,7,False
NY05132,0.0,assault_gun,False,7,False
NY05133,1.0,assault_gun,False,7,False
NY05136,0.0,assault_gun,False,7,False
NY05137,1.0,assault_gun,False,6,False
NY05139,1.0,assault_gun,False,7,False
NY05140,0.0,assault_gun,False,7,False
NY05141,0.0,assault_gun,False,7,False
NY05144,0.0,assault_gun,False,7,False
NY05146,0.0,assault_gun,False,7,False
NY05152,11.0,assault_gun,False,5,False
NY05155,16.0,assault_gun,False,4,False
NY05156,0.0,assault_gun,False,7,False
NY05158,26.0,assault_gun,False,3,False
NY05159,7.0,assault_gun,False,5,False
NY05160,1.0,assault_gun,False,9D,False
NY05175,0.0,assault_gun,False,9D,False
NY05190,0.0,assault_gun,False,7,False
NY05200,26.0,assault_gun,False,8B,False
NY05220,16.0,assault_gun,False,6,False
NY05222,25.0,assault_gun,False,6,False
NY05223,3.0,assault_gun,False,7,False
NY05224,0.0,assault_gun,False,7,False
NY05254,13.0,assault_gun,False,5,False
NY05260,1.0,assault_gun,False,5,False
NY05263,0.0,assault_gun,False,6,False
NY05300,18.0,assault_gun,False,9B,False
NY05320,7.0,assault_gun,False,6,False
NY05321,0.0,assault_gun,False,7,False
NY05322,0.0,assault_gun,False,7,False
NY05323,0.0,assault_gun,False,7,False
NY05324,4.0,assault_gun,False,6,False
NY05325,0.0,assault_gun,False,7,False
NY05400,10.0,assault_gun,False,9B,False
NY05401,19.0,assault_gun,False,4,False
NY05420,1.0,assault_gun,False,7,False
NY05421,0.0,assault_gun,False,7,False
NY05422,3.0,assault_gun,False,7,False
NY05424,2.0,assault_gun,False,7,False
NY05425,2.0,assault_gun,False,6,False
NY05490,0.0,assault_gun,False,7,False
NY05500,18.0,assault_gun,False,9B,False
NY05501,22.0,assault_gun,False,5,False
NY05502,0.0,assault_gun,False,6,False
NY05503,0.0,assault_gun,False,7,False
NY05522,0.0,assault_gun,False,6,False
NY05524,8.0,assault_gun,False,6,False
NY05526,7.0,assault_gun,False,6,False
NY05527,4.0,assault_gun,False,5,False
NY05556,3.0,assault_gun,False,5,False
NY05558,5.0,assault_gun,False,6,False
NY05559,0.0,assault_gun,False,7,False
NY05561,2.0,assault_gun,False,5,False
NY05566,5.0,assault_gun,False,6,False
NY05580,9.0,assault_gun,False,5,False
NY05581,2.0,assault_gun,False,6,False
NY05591,5.0,assault_gun,False,6,False
NY05595,14.0,assault_gun,False,5,False
NY05596,1.0,assault_gun,False,6,False
NY05597,1.0,assault_gun,False,6,False
NY05598,0.0,assault_gun,False,7,False
NY05599,6.0,assault_gun,False,5,False
NY05600,20.0,assault_gun,False,9B,False
NY05601,15.0,assault_gun,False,5,False
NY05620,1.0,assault_gun,False,7,False
NY05650,0.0,assault_gun,False,7,False
NY05653,0.0,assault_gun,False,7,False
NY05656,0.0,assault_gun,False,6,False
NY05657,0.0,assault_gun,False,4,False
NY05700,16.0,assault_gun,False,9B,False
NY05721,4.0,assault_gun,False,7,False
NY05722,3.0,assault_gun,False,7,False
NY05724,7.0,assault_gun,False,6,False
NY05725,3.0,assault_gun,False,7,False
NY05726,12.0,assault_gun,False,6,False
NY05727,0.0,assault_gun,False,7,False
NY05728,3.0,assault_gun,False,6,False
NY05800,27.0,assault_gun,False,9B,False
NY05820,10.0,assault_gun,False,6,False
NY05821,1.0,assault_gun,False,7,False
NY05822,3.0,assault_gun,False,7,False
NY05823,10.0,assault_gun,False,6,False
NY05825,2.0,assault_gun,False,6,False
NY05828,1.0,assault_gun,False,7,False
NY05829,0.0,assault_gun,False,7,False
NY05830,1.0,assault_gun,False,6,False
NY05850,0.0,assault_gun,False,7,False
NY05855,5.0,assault_gun,False,7,False
NY05862,0.0,assault_gun,False,6,False
NY05900,9.0,assault_gun,False,9B,False
NY05901,23.0,assault_gun,False,5,False
NY05902,25.0,assault_gun,False,3,False
NY05903,37.0,assault_gun,True,3,False
NY05904,35.0,assault_gun,True,3,False
NY05905,20.0,assault_gun,False,4,False
NY05906,19.0,assault_gun,False,4,False
NY05907,37.0,assault_gun,True,2,True
NY05908,2.0,assault_gun,False,5,False
NY05909,4.0,assault_gun,False,5,False
NY05910,0.0,assault_gun,False,5,False
NY05911,0.0,assault_gun,False,9D,False
NY05920,2.0,assault_gun,False,5,False
NY05921,2.0,assault_gun,False,6,False
NY05922,2.0,assault_gun,False,6,False
NY05923,2.0,assault_gun,False,6,False
NY05924,4.0,assault_gun,False,6,False
NY05925,4.0,assault_gun,False,5,False
NY05926,2.0,assault_gun,False,6,False
NY05927,1.0,assault_gun,False,6,False
NY05928,2.0,assault_gun,False,5,False
NY05929,2.0,assault_gun,False,6,False
NY05931,0.0,assault_gun,False,6,False
NY05932,6.0,assault_gun,False,5,False
NY05933,2.0,assault_gun,False,6,False
NY05935,2.0,assault_gun,False,6,False
NY05936,0.0,assault_gun,False,6,False
NY05937,1.0,assault_gun,False,6,False
NY05939,7.0,assault_gun,False,6,False
NY05941,1.0,assault_gun,False,7,False
NY05950,4.0,assault_gun,False,5,False
NY05952,7.0,assault_gun,False,5,False
NY05953,17.0,assault_gun,False,4,False
NY05954,3.0,assault_gun,False,4,False
NY05955,1.0,assault_gun,False,5,False
NY05956,2.0,assault_gun,False,5,False
NY05957,7.0,assault_gun,False,4,False
NY05958,3.0,assault_gun,False,5,False
NY05959,4.0,assault_gun,False,5,False
NY05963,2.0,assault_gun,False,6,False
NY05968,13.0,assault_gun,False,4,False
NY05972,1.0,assault_gun,False,6,False
NY05973,0.0,assault_gun,False,6,False
NY05974,3.0,assault_gun,False,4,False
NY05975,0.0,assault_gun,False,9D,False
NY05990,0.0,assault_gun,False,9D,False
NY06000,22.0,assault_gun,False,8B,False
NY06020,3.0,assault_gun,False,7,False
NY06021,2.0,assault_gun,False,7,False
NY06023,3.0,assault_gun,False,6,False
NY06027,5.0,assault_gun,False,6,False
NY06090,0.0,assault_gun,False,7,False
NY06100,11.0,assault_gun,False,9C,False
NY06120,1.0,assault_gun,False,6,False
NY06122,1.0,assault_gun,False,7,False
NY06200,0.0,assault_gun,False,9D,False
NY06207,0.0,assault_gun,False,9D,False
NY06275,0.0,assault_gun,False,9D,False
NY10100,0.0,assault_gun,False,8D,False
NY112WN,0.0,assault_gun,False,8D,False
NY11304,4.0,assault_gun,False,9D,False
NY15103,9.0,assault_gun,False,9D,False
NY152WN,1.0,assault_gun,False,8D,False
NY153WN,0.0,assault_gun,False,9D,False
NY154WN,0.0,assault_gun,False,9D,False
NY155WN,0.0,assault_gun,False,9D,False
NY159WN,0.0,assault_gun,False,9D,False
NY201UN,1.0,assault_gun,False,7,False
NY201UP,0.0,assault_gun,False,7,False
NY202UN,2.0,assault_gun,False,7,False
NY203UN,0.0,assault_gun,False,7,False
NY206UN,0.0,assault_gun,False,7,False
NY209UN,0.0,assault_gun,False,7,False
NY211UC,0.0,assault_gun,False,7,False
NY212UN,2.0,assault_gun,False,7,False
NY214UA,1.0,assault_gun,False,7,False
NY214UB,4.0,assault_gun,False,7,False
NY214UC,1.0,assault_gun,False,7,False
NY223UN,0.0,assault_gun,False,7,False
NY225UN,0.0,assault_gun,False,7,False
NY226UN,1.0,assault_gun,False,7,False
NY227UN,0.0,assault_gun,False,7,False
NY229UN,3.0,assault_gun,False,7,False
NY230UN,0.0,assault_gun,False,7,False
NY232UN,0.0,assault_gun,False,7,False
NY233UE,0.0,assault_gun,False,7,False
NY233UM,0.0,assault_gun,False,7,False
NY233US,0.0,assault_gun,False,7,False
NY237UN,0.0,assault_gun,False,7,False
NY238UN,0.0,assault_gun,False,7,False
NY241UR,0.0,assault_gun,False,7,False
NY244UK,0.0,assault_gun,False,7,False
NY244UP,0.0,assault_gun,False,7,False
NY247UN,0.0,assault_gun,False,7,False
NY251UF,0.0,assault_gun,False,7,False
NY251US,1.0,assault_gun,False,7,False
NY254UC,2.0,assault_gun,False,7,False
NY254UI,1.0,assault_gun,False,7,False
NY255UN,1.0,assault_gun,False,7,False
NY259UN,1.0,assault_gun,False,7,False
NY262UN,0.0,assault_gun,False,7,False
NY301SG,11.0,assault_gun,False,9D,False
NY301SP,0.0,assault_gun,False,9D,False
NY301ST,0.0,assault_gun,False,9D,False
NY302SA,28.0,assault_gun,False,8D,False
NY302SP,0.0,assault_gun,False,8D,False
NY303SC,24.0,assault_gun,False,9D,False
NY303SP,0.0,assault_gun,False,9D,False
NY304SA,26.0,assault_gun,False,8D,False
NY304SP,0.0,assault_gun,False,9D,False
NY305SE,17.0,assault_gun,False,8D,False
NY305SP,0.0,assault_gun,False,8D,False
NY305ST,0.0,assault_gun,False,8D,False
NY306SA,17.0,assault_gun,False,8D,False
NY306SP,0.0,assault_gun,False,8D,False
NY306ST,0.0,assault_gun,False,8D,False
NY307SE,20.0,assault_gun,False,9D,False
NY307SP,0.0,assault_gun,False,8D,False
NY308SC,21.0,assault_gun,False,8D,False
NY308SP,0.0,assault_gun,False,9D,False
NY309SB,32.0,assault_gun,False,8D,False
NY309SP,0.0,assault_gun,False,8D,False
NY310SK,24.0,assault_gun,False,8D,False
NY310SP,0.0,assault_gun,False,8D,False
NY310ST,0.0,assault_gun,False,8D,False
NY311SC,10.0,assault_gun,False,8D,False
NY311SP,0.0,assault_gun,False,8D,False
NY312SC,32.0,assault_gun,False,8D,False
NY312SP,0.0,assault_gun,False,8D,False
NY313SK,34.0,assault_gun,True,9D,False
NY313SP,0.0,assault_gun,False,8D,False
NY313ST,0.0,assault_gun,False,9D,False
NY314SA,24.0,assault_gun,False,9D,False
NY314SP,0.0,assault_gun,False,9D,False
NY314ST,0.0,assault_gun,False,9D,False
NY315SB,26.0,assault_gun,False,8D,False
NY315SP,0.0,assault_gun,False,9D,False
NY316SB,26.0,assault_gun,False,8D,False
NY316SP,0.0,assault_gun,False,8D,False
NY317SG,11.0,assault_gun,False,8D,False
NY317SP,0.0,assault_gun,False,8D,False
NY318SA,7.0,assault_gun,False,8D,False
NY318SP,0.0,assault_gun,False,8D,False
NY318ST,0.0,assault_gun,False,8D,False
NY319SF,28.0,assault_gun,False,8D,False
NY319SP,0.0,assault_gun,False,8D,False
NY319ST,0.0,assault_gun,False,8D,False
NY320SB,3.0,assault_gun,False,8D,False
NY320SG,0.0,assault_gun,False,8D,False
NY320SP,0.0,assault_gun,False,8D,False
NY321SD,23.0,assault_gun,False,9D,False
NY321SP,0.0,assault_gun,False,8D,False
NY321ST,0.0,assault_gun,False,9D,False
NY322SD,22.0,assault_gun,False,9D,False
NY322SP,0.0,assault_gun,False,9D,False
NY323SP,0.0,assault_gun,False,9D,False
NY324SD,10.0,assault_gun,False,8D,False
NY324SP,0.0,assault_gun,False,9D,False
NY325SE,10.0,assault_gun,False,9D,False
NY325SP,0.0,assault_gun,False,8D,False
NY326SD,18.0,assault_gun,False,9D,False
NY326SP,0.0,assault_gun,False,9D,False
NY326ST,0.0,assault_gun,False,9D,False
NY327SE,9.0,assault_gun,False,9D,False
NY327SP,0.0,assault_gun,False,9D,False
NY327ST,0.0,assault_gun,False,9D,False
NY328SG,11.0,assault_gun,False,8D,False
NY328SP,0.0,assault_gun,False,9D,False
NY328ST,0.0,assault_gun,False,8D,False
NY329SL,8.0,assault_gun,False,9D,False
NY329SP,0.0,assault_gun,False,8D,False
NY329SS,0.0,assault_gun,False,9D,False
NY330SP,0.0,assault_gun,False,9D,False
NY330SS,0.0,assault_gun,False,9D,False
NY331SA,10.0,assault_gun,False,9D,False
NY331SP,0.0,assault_gun,False,9D,False
NY331ST,0.0,assault_gun,False,9D,False
NY332SD,31.0,assault_gun,False,9D,False
NY332SP,0.0,assault_gun,False,9D,False
NY332ST,0.0,assault_gun,False,9D,False
NY333SD,22.0,assault_gun,False,9D,False
NY333SP,0.0,assault_gun,False,9D,False
NY333ST,0.0,assault_gun,False,9D,False
NY334SE,9.0,assault_gun,False,9D,False
NY334SP,0.0,assault_gun,False,9D,False
NY334ST,0.0,assault_gun,False,9D,False
NY335SF,32.0,assault_gun,False,9D,False
NY335SP,0.0,assault_gun,False,9D,False
NY335ST,0.0,assault_gun,False,9D,False
NY336SA,15.0,assault_gun,False,9D,False
NY336SP,0.0,assault_gun,False,9D,False
NY336ST,0.0,assault_gun,False,9D,False
NY337SD,24.0,assault_gun,False,9D,False
NY337SP,0.0,assault_gun,False,9D,False
NY337ST,0.0,assault_gun,False,9D,False
NY338SC,22.0,assault_gun,False,8D,False
NY338SP,0.0,assault_gun,False,9D,False
NY339SK,12.0,assault_gun,False,9D,False
NY339SP,0.0,assault_gun,False,8D,False
NY339ST,0.0,assault_gun,False,9D,False
NY340SP,0.0,assault_gun,False,9D,False
NY341SG,27.0,assault_gun,False,9D,False
NY341SP,0.0,assault_gun,False,9D,False
NY341ST,0.0,assault_gun,False,9D,False
NY342SP,0.0,assault_gun,False,9D,False
NY343SF,11.0,assault_gun,False,9D,False
NY343SP,0.0,assault_gun,False,9D,False
NY343ST,0.0,assault_gun,False,9D,False
NY344SB,31.0,assault_gun,False,8D,False
NY344SP,0.0,assault_gun,False,9D,False
NY345SG,28.0,assault_gun,False,9D,False
NY345SP,0.0,assault_gun,False,8D,False
NY345ST,0.0,assault_gun,False,9D,False
NY346SG,12.0,assault_gun,False,9D,False
NY346SP,0.0,assault_gun,False,9D,False
NY346ST,0.0,assault_gun,False,9D,False
NY347SG,20.0,assault_gun,False,9D,False
NY347SP,0.0,assault_gun,False,9D,False
NY348SE,3.0,assault_gun,False,8D,False
NY348SP,0.0,assault_gun,False,9D,False
NY349SE,9.0,assault_gun,False,8D,False
NY349SP,0.0,assault_gun,False,8D,False
NY349ST,0.0,assault_gun,False,8D,False
NY350SE,30.0,assault_gun,False,8D,False
NY350SP,0.0,assault_gun,False,8D,False
NY351SK,0.0,assault_gun,False,9D,False
NY351SL,14.0,assault_gun,False,9D,False
NY351SP,0.0,assault_gun,False,8D,False
NY352SF,34.0,assault_gun,True,8D,False
NY352SP,0.0,assault_gun,False,9D,False
NY353SC,8.0,assault_gun,False,9D,False
NY353SP,0.0,assault_gun,False,8D,False
NY354SC,12.0,assault_gun,False,9D,False
NY354SP,0.0,assault_gun,False,9D,False
NY355SF,35.0,assault_gun,True,9D,False
NY355SP,0.0,assault_gun,False,9D,False
NY355ST,0.0,assault_gun,False,9D,False
NY356SG,11.0,assault_gun,False,9D,False
NY356SP,0.0,assault_gun,False,9D,False
NY357SG,17.0,assault_gun,False,9D,False
NY357SP,0.0,assault_gun,False,9D,False
NY357ST,0.0,assault_gun,False,9D,False
NY358SE,23.0,assault_gun,False,9D,False
NY358SP,0.0,assault_gun,False,9D,False
NY358ST,0.0,assault_gun,False,9D,False
NY359SK,34.0,assault_gun,True,9D,False
NY359SP,0.0,assault_gun,False,9D,False
NY359ST,0.0,assault_gun,False,9D,False
NY360SA,17.0,assault_gun,False,8D,False
NY360SP,0.0,assault_gun,False,9D,False
NY361SE,4.0,assault_gun,False,9D,False
NY361SP,0.0,assault_gun,False,8D,False
NY362SP,0.0,assault_gun,False,9D,False
NY401PS,1.0,assault_gun,False,9D,False
NY402PA,0.0,assault_gun,False,8D,False
NY403PC,0.0,assault_gun,False,9D,False
NY404PA,0.0,assault_gun,False,8D,False
NY405PF,0.0,assault_gun,False,8D,False
NY406PA,0.0,assault_gun,False,8D,False
NY407PF,0.0,assault_gun,False,9D,False
NY408PC,0.0,assault_gun,False,8D,False
NY409PI,1.0,assault_gun,False,8D,False
NY410PT,0.0,assault_gun,False,8D,False
NY411PC,0.0,assault_gun,False,8D,False
NY412PC,0.0,assault_gun,False,8D,False
NY413PT,0.0,assault_gun,False,9D,False
NY414PN,0.0,assault_gun,False,9D,False
NY416PI,0.0,assault_gun,False,8D,False
NY417PS,0.0,assault_gun,False,8D,False
NY418PG,0.0,assault_gun,False,8D,False
NY419PS,0.0,assault_gun,False,8D,False
NY421PC,0.0,assault_gun,False,9D,False
NY422PI,0.0,assault_gun,False,9D,False
NY423PB,0.0,assault_gun,False,9D,False
NY424PI,0.0,assault_gun,False,8D,False
NY425PG,0.0,assault_gun,False,9D,False
NY426PC,0.0,assault_gun,False,9D,False
NY427PG,0.0,assault_gun,False,9D,False
NY428PS,0.0,assault_gun,False,8D,False
NY429PL,3.0,assault_gun,False,9D,False
NY430PB,1.0,assault_gun,False,9D,False
NY431PN,2.0,assault_gun,False,9D,False
NY432PC,0.0,assault_gun,False,9D,False
NY433PC,0.0,assault_gun,False,9D,False
NY433PR,0.0,assault_gun,False,9D,False
NY434PF,0.0,assault_gun,False,9D,False
NY435PP,0.0,assault_gun,False,9D,False
NY436PG,0.0,assault_gun,False,9D,False
NY437PC,0.0,assault_gun,False,9D,False
NY438PC,0.0,assault_gun,False,8D,False
NY439PT,0.0,assault_gun,False,9D,False
NY440PB,0.0,assault_gun,False,9D,False
NY441PS,0.0,assault_gun,False,9D,False
NY442PB,0.0,assault_gun,False,9D,False
NY443PP,1.0,assault_gun,False,9D,False
NY444PI,0.0,assault_gun,False,8D,False
NY445PS,0.0,assault_gun,False,9D,False
NY446PS,0.0,assault_gun,False,9D,False
NY447PS,0.0,assault_gun,False,9D,False
NY448PF,0.0,assault_gun,False,8D,False
NY449PF,0.0,assault_gun,False,8D,False
NY450PF,0.0,assault_gun,False,8D,False
NY451PL,1.0,assault_gun,False,9D,False
NY451PR,0.0,assault_gun,False,9D,False
NY452PP,0.0,assault_gun,False,8D,False
NY453PF,0.0,assault_gun,False,9D,False
NY454PF,0.0,assault_gun,False,9D,False
NY455PP,0.0,assault_gun,False,9D,False
NY457PS,0.0,assault_gun,False,9D,False
NY458PF,0.0,assault_gun,False,9D,False
NY459PT,0.0,assault_gun,False,9D,False
NY460PG,0.0,assault_gun,False,8D,False
NY461PF,0.0,assault_gun,False,9D,False
NY462PB,4.0,assault_gun,False,9D,False
NY501RB,0.0,assault_gun,False,9D,False
NY501RC,0.0,assault_gun,False,9D,False
NY501RD,0.0,assault_gun,False,9D,False
NY501RM,0.0,assault_gun,False,9D,False
NY501RX,0.0,assault_gun,False,9E,False
NY502RC,0.0,assault_gun,False,8D,False
NY502RD,0.0,assault_gun,False,8D,False
NY503RC,0.0,assault_gun,False,9D,False
NY503RD,0.0,assault_gun,False,9D,False
NY504RC,0.0,assault_gun,False,8D,False
NY504RX,0.0,assault_gun,False,8E,False
NY505RC,0.0,assault_gun,False,8D,False
NY505RM,0.0,assault_gun,False,8D,False
NY505RX,0.0,assault_gun,False,8E,False
NY506RC,0.0,assault_gun,False,8D,False
NY506RM,0.0,assault_gun,False,8D,False
NY506RN,0.0,assault_gun,False,8D,False
NY506RX,0.0,assault_gun,False,8E,False
NY507RC,0.0,assault_gun,False,9D,False
NY507RD,0.0,assault_gun,False,9D,False
NY507RP,0.0,assault_gun,False,9D,False
NY508RC,0.0,assault_gun,False,8D,False
NY508RD,0.0,assault_gun,False,8D,False
NY509RD,0.0,assault_gun,False,8D,False
NY510RC,0.0,assault_gun,False,8D,False
NY510RM,0.0,assault_gun,False,8D,False
NY510RX,0.0,assault_gun,False,8E,False
NY511RC,0.0,assault_gun,False,8D,False
NY512RC,0.0,assault_gun,False,8D,False
NY512RD,0.0,assault_gun,False,8D,False
NY513RC,0.0,assault_gun,False,9D,False
NY513RM,0.0,assault_gun,False,9D,False
NY513RX,0.0,assault_gun,False,9E,False
NY514RC,0.0,assault_gun,False,9D,False
NY514RD,0.0,assault_gun,False,9D,False
NY514RM,0.0,assault_gun,False,9D,False
NY514RN,0.0,assault_gun,False,9D,False
NY514RP,0.0,assault_gun,False,9D,False
NY514RX,0.0,assault_gun,False,9E,False
NY515RD,0.0,assault_gun,False,8D,False
NY515RM,0.0,assault_gun,False,8D,False
NY516RC,0.0,assault_gun,False,8D,False
NY518RC,0.0,assault_gun,False,8D,False
NY518RD,0.0,assault_gun,False,8D,False
NY518RX,0.0,assault_gun,False,8E,False
NY519RC,0.0,assault_gun,False,8D,False
NY519RX,0.0,assault_gun,False,8E,False
NY520RD,0.0,assault_gun,False,8D,False
NY521RC,0.0,assault_gun,False,9D,False
NY521RM,0.0,assault_gun,False,9D,False
NY521RX,0.0,assault_gun,False,9E,False
NY522RC,0.0,assault_gun,False,9D,False
NY522RX,0.0,assault_gun,False,9E,False
NY523RC,0.0,assault_gun,False,9D,False
NY523RL,1.0,assault_gun,False,9D,False
NY524RC,0.0,assault_gun,False,8D,False
NY525RC,0.0,assault_gun,False,9D,False
NY525RD,0.0,assault_gun,False,9D,False
NY526RC,0.0,assault_gun,False,9D,False
NY526RM,0.0,assault_gun,False,9D,False
NY526RX,0.0,assault_gun,False,9E,False
NY527RC,0.0,assault_gun,False,9D,False
NY527RM,0.0,assault_gun,False,9D,False
NY527RX,0.0,assault_gun,False,9E,False
NY528RC,0.0,assault_gun,False,8D,False
NY528RM,0.0,assault_gun,False,8D,False
NY528RX,0.0,assault_gun,False,8E,False
NY529RL,1.0,assault_gun,False,9D,False
NY530RC,0.0,assault_gun,False,9D,False
NY530RL,2.0,assault_gun,False,9D,False
NY531RC,0.0,assault_gun,False,9D,False
NY531RD,0.0,assault_gun,False,9D,False
NY531RM,0.0,assault_gun,False,9D,False
NY531RX,0.0,assault_gun,False,9E,False
NY532RC,0.0,assault_gun,False,9D,False
NY532RM,0.0,assault_gun,False,9D,False
NY532RX,0.0,assault_gun,False,9E,False
NY533RC,0.0,assault_gun,False,9D,False
NY533RM,0.0,assault_gun,False,9D,False
NY533RX,0.0,assault_gun,False,9E,False
NY534RC,0.0,assault_gun,False,9D,False
NY534RP,0.0,assault_gun,False,9D,False
NY534RX,0.0,assault_gun,False,9E,False
NY535RA,0.0,assault_gun,False,9D,False
NY535RB,0.0,assault_gun,False,9D,False
NY535RC,0.0,assault_gun,False,9D,False
NY535RX,0.0,assault_gun,False,9E,False
NY536RC,0.0,assault_gun,False,9D,False
NY536RM,0.0,assault_gun,False,9D,False
NY536RX,0.0,assault_gun,False,9E,False
NY537RC,0.0,assault_gun,False,9D,False
NY537RX,0.0,assault_gun,False,9E,False
NY538RD,0.0,assault_gun,False,8D,False
NY539RC,0.0,assault_gun,False,9D,False
NY539RM,0.0,assault_gun,False,9D,False
NY540RC,0.0,assault_gun,False,9D,False
NY540RL,0.0,assault_gun,False,9D,False
NY540RX,0.0,assault_gun,False,9E,False
NY541RC,0.0,assault_gun,False,9D,False
NY541RM,0.0,assault_gun,False,9D,False
NY541RX,0.0,assault_gun,False,9E,False
NY543RA,0.0,assault_gun,False,9D,False
NY543RB,0.0,assault_gun,False,9D,False
NY543RC,0.0,assault_gun,False,9D,False
NY543RX,0.0,assault_gun,False,9E,False
NY544RC,0.0,assault_gun,False,8D,False
NY544RX,0.0,assault_gun,False,8E,False
NY545RD,0.0,assault_gun,False,9D,False
NY545RM,0.0,assault_gun,False,9D,False
NY546RC,0.0,assault_gun,False,9D,False
NY546RD,0.0,assault_gun,False,9D,False
NY546RM,0.0,assault_gun,False,9D,False
NY546RX,0.0,assault_gun,False,9E,False
NY547RD,0.0,assault_gun,False,9D,False
NY548RC,0.0,assault_gun,False,8D,False
NY548RP,0.0,assault_gun,False,8D,False
NY549RC,0.0,assault_gun,False,8D,False
NY549RX,0.0,assault_gun,False,8E,False
NY550RC,0.0,assault_gun,False,8D,False
NY550RD,0.0,assault_gun,False,8D,False
NY550RP,0.0,assault_gun,False,8D,False
NY551RL,2.0,assault_gun,False,9D,False
NY552RC,0.0,assault_gun,False,8D,False
NY553RC,0.0,assault_gun,False,9D,False
NY553RD,0.0,assault_gun,False,9D,False
NY554RC,0.0,assault_gun,False,9D,False
NY555RB,0.0,assault_gun,False,9D,False
NY555RC,0.0,assault_gun,False,9D,False
NY555RX,0.0,assault_gun,False,9E,False
NY556RD,0.0,assault_gun,False,9D,False
NY556RM,0.0,assault_gun,False,9D,False
NY557RD,0.0,assault_gun,False,9D,False
NY557RM,0.0,assault_gun,False,9D,False
NY558RC,0.0,assault_gun,False,9D,False
NY558RM,0.0,assault_gun,False,9D,False
NY558RX,0.0,assault_gun,False,9E,False
NY559RC,0.0,assault_gun,False,9D,False
NY559RM,0.0,assault_gun,False,9D,False
NY559RX,0.0,assault_gun,False,9E,False
NY560RC,0.0,assault_gun,False,8D,False
NY560RD,0.0,assault_gun,False,8D,False
NY561RC,0.0,assault_gun,False,9D,False
NY562RC,0.0,assault_gun,False,9D,False
NY562RX,0.0,assault_gun,False,9E,False
NYDI001,0.0,assault_gun,False,7,False
NYDI002,0.0,assault_gun,False,7,False
NYDI003,0.0,assault_gun,False,7,False
NYDI004,0.0,assault_gun,False,7,False
NYDI005,0.0,assault_gun,False,7,False
NYDI006,0.0,assault_gun,False,7,False
NYDI007,0.0,assault_gun,False,7,False
NYDI008,0.0,assault_gun,False,7,False
NYDI009,0.0,assault_gun,False,7,False
NYDI010,0.0,assault_gun,False,7,False
NYDI012,0.0,assault_gun,False,7,False
NYDI013,0.0,assault_gun,False,7,False
NYDI015,0.0,assault_gun,False,7,False
NYDI016,0.0,assault_gun,False,7,False
NYDI017,0.0,assault_gun,False,7,False
NYDI021,0.0,assault_gun,False,7,False
NYDI022,0.0,assault_gun,False,7,False
OH00100,12.0,assault_gun,False,8C,False
OH00101,0.0,assault_gun,False,7,False
OH00102,0.0,assault_gun,False,7,False
OH00103,2.0,assault_gun,False,6,False
OH00106,0.0,assault_gun,False,7,False
OH00107,1.0,assault_gun,False,7,False
OH00200,29.0,assault_gun,False,9C,False
OH00201,1.0,assault_gun,False,6,False
OH00202,0.0,assault_gun,False,6,False
OH00203,3.0,assault_gun,False,7,False
OH00204,32.0,assault_gun,False,4,False
OH00205,0.0,assault_gun,False,7,False
OH00207,2.0,assault_gun,False,7,False
OH00210,0.0,assault_gun,False,7,False
OH00211,2.0,assault_gun,False,5,False
OH00212,0.0,assault_gun,False,6,False
OH00213,0.0,assault_gun,False,5,False
OH00214,0.0,assault_gun,False,6,False
OH00216,0.0,assault_gun,False,6,False
OH00217,0.0,assault_gun,False,7,False
OH00218,0.0,assault_gun,False,7,False
OH00300,11.0,assault_gun,False,8B,False
OH00301,2.0,assault_gun,False,5,False
OH00302,0.0,assault_gun,False,6,False
OH00303,0.0,assault_gun,False,7,False
OH00308,0.0,assault_gun,False,7,False
OH00400,26.0,assault_gun,False,8B,False
OH00401,5.0,assault_gun,False,5,False
OH00402,15.0,assault_gun,False,5,False
OH00403,2.0,assault_gun,False,6,False
OH00404,0.0,assault_gun,False,7,False
OH00405,1.0,assault_gun,False,7,False
OH00406,0.0,assault_gun,False,6,False
OH00407,4.0,assault_gun,False,6,False
OH00408,0.0,assault_gun,False,7,False
OH00410,1.0,assault_gun,False,7,False
OH00500,16.0,assault_gun,False,8B,False
OH00501,6.0,assault_gun,False,4,False
OH00502,0.0,assault_gun,False,7,False
OH00503,2.0,assault_gun,False,6,False
OH00504,0.0,assault_gun,False,7,False
OH00506,0.0,assault_gun,False,7,False
OH00507,0.0,assault_gun,False,7,False
